signature_id	signature_label	dataset	condition_short	age_label	sex	collection	pathway	direction	a	b	c	d	odds_ratio	pval	padj	log2OR
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_APOPTOSIS	Down	1	7	154	12358	11.45190757	0.094880014	0.755663233	3.517516026
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	0	8	108	12404	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	0	8	75	12437	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_COAGULATION	Down	0	8	134	12378	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_COMPLEMENT	Down	1	7	185	12327	9.512267297	0.112880207	0.755663233	3.249789256
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_DNA_REPAIR	Down	0	8	149	12363	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_E2F_TARGETS	Down	0	8	199	12313	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	0	8	179	12333	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	0	8	178	12334	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	0	8	174	12338	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	0	8	148	12364	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	0	8	197	12315	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_GLYCOLYSIS	Down	0	8	186	12326	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	0	8	31	12481	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_HEME_METABOLISM	Down	0	8	189	12323	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_HYPOXIA	Down	0	8	186	12326	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	1	7	189	12323	9.308781902	0.11517984	0.755663233	3.218592397
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	0	8	84	12428	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	0	8	176	12336	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	0	8	99	12413	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	1	7	199	12313	8.832182183	0.120906117	0.755663233	3.142769931
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	1	7	112	12400	15.80109175	0.069983236	0.755663233	3.981952338
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	0	8	183	12329	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	0	8	199	12313	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	1	7	194	12318	9.065196481	0.118047045	0.755663233	3.18033829
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	8	195	12317	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	0	8	57	12455	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_MYOGENESIS	Down	0	8	173	12339	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	8	32	12480	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	0	8	185	12327	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_P53_PATHWAY	Down	0	8	190	12322	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	0	8	18	12494	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_PEROXISOME	Down	0	8	91	12421	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	0	8	99	12413	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_PROTEIN_SECRETION	Down	0	8	92	12420	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Down	0	8	48	12464	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_SPERMATOGENESIS	Down	0	8	85	12427	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Down	0	8	52	12460	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Down	0	8	190	12322	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Down	0	8	110	12402	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_UV_RESPONSE_DN	Down	0	8	140	12372	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_UV_RESPONSE_UP	Down	1	7	141	12371	12.52369691	0.087236954	0.755663233	3.646588594
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Down	0	8	39	12473	0	1	1	#NAME?
Liver_female_Young_Heter	XL_female_Young_Heter	XL	Heter	Young	female	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Down	0	8	194	12318	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ADIPOGENESIS	Up	0	7	196	12317	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Up	0	7	185	12328	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Up	0	7	97	12416	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ANGIOGENESIS	Up	0	7	35	12478	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_APICAL_JUNCTION	Up	0	7	176	12337	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_APICAL_SURFACE	Up	0	7	38	12475	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_APOPTOSIS	Up	0	7	155	12358	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Up	0	7	108	12405	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Up	0	7	75	12438	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_COAGULATION	Up	0	7	134	12379	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_COMPLEMENT	Up	0	7	186	12327	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_DNA_REPAIR	Up	0	7	149	12364	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_E2F_TARGETS	Up	0	7	199	12314	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Up	0	7	179	12334	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Up	0	7	178	12335	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Up	0	7	174	12339	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Up	1	6	147	12366	14.01355311	0.079888709	1	3.808750889
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Up	0	7	197	12316	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_GLYCOLYSIS	Up	0	7	186	12327	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Up	0	7	31	12482	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_HEME_METABOLISM	Up	0	7	189	12324	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_HYPOXIA	Up	0	7	186	12327	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Up	0	7	190	12323	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Up	0	7	84	12429	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Up	0	7	176	12337	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Up	0	7	99	12414	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Up	0	7	200	12313	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Up	0	7	113	12400	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Up	0	7	183	12330	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Up	0	7	199	12314	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Up	0	7	195	12318	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Up	0	7	195	12318	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Up	0	7	57	12456	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MYOGENESIS	Up	0	7	173	12340	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Up	0	7	32	12481	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Up	1	6	184	12329	11.15916688	0.09898329	1	3.480157417
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_P53_PATHWAY	Up	0	7	190	12323	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Up	0	7	18	12495	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PEROXISOME	Up	0	7	91	12422	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Up	0	7	99	12414	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PROTEIN_SECRETION	Up	0	7	92	12421	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Up	0	7	48	12465	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_SPERMATOGENESIS	Up	0	7	85	12428	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Up	0	7	52	12461	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Up	0	7	190	12323	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Up	0	7	110	12403	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_UV_RESPONSE_DN	Up	0	7	140	12373	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_UV_RESPONSE_UP	Up	0	7	142	12371	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Up	0	7	39	12474	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Up	1	6	193	12320	10.62876455	0.103576212	1	3.409902008
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ADIPOGENESIS	Down	0	4	196	12320	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Down	0	4	185	12331	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Down	0	4	97	12419	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ANGIOGENESIS	Down	0	4	35	12481	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_APICAL_JUNCTION	Down	0	4	176	12340	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_APICAL_SURFACE	Down	0	4	38	12478	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_APOPTOSIS	Down	0	4	155	12361	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	0	4	108	12408	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	0	4	75	12441	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_COAGULATION	Down	0	4	134	12382	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_COMPLEMENT	Down	0	4	186	12330	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_DNA_REPAIR	Down	0	4	149	12367	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_E2F_TARGETS	Down	0	4	199	12317	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	0	4	179	12337	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	0	4	178	12338	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	0	4	174	12342	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	0	4	148	12368	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	0	4	197	12319	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_GLYCOLYSIS	Down	0	4	186	12330	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	0	4	31	12485	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_HEME_METABOLISM	Down	0	4	189	12327	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_HYPOXIA	Down	0	4	186	12330	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	0	4	190	12326	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	0	4	84	12432	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	0	4	176	12340	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	0	4	99	12417	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	0	4	200	12316	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	0	4	113	12403	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	0	4	183	12333	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	0	4	199	12317	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	1	3	194	12322	21.14550782	0.060866997	1	4.402279302
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	4	195	12321	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	0	4	57	12459	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_MYOGENESIS	Down	0	4	173	12343	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	4	32	12484	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	0	4	185	12331	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_P53_PATHWAY	Down	0	4	190	12326	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	0	4	18	12498	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PEROXISOME	Down	0	4	91	12425	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	0	4	99	12417	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_PROTEIN_SECRETION	Down	0	4	92	12424	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Down	0	4	48	12468	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_SPERMATOGENESIS	Down	1	3	84	12432	49.12867143	0.026884433	1	5.61849332
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Down	0	4	52	12464	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Down	0	4	190	12326	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Down	0	4	110	12406	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_UV_RESPONSE_DN	Down	1	3	139	12377	29.61767283	0.043988956	1	4.888386382
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_UV_RESPONSE_UP	Down	0	4	142	12374	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Down	0	4	39	12477	0	1	1	#NAME?
Liver_male_Young_Heter	XL_male_Young_Heter	XL	Heter	Young	male	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Down	0	4	194	12322	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ADIPOGENESIS	Up	5	195	191	12129	1.62817884	0.246270921	0.763559039	0.703259175
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Up	1	199	184	12136	0.331457876	0.375850992	0.763559039	-1.593102561
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Up	4	196	93	12227	2.682678259	0.06972395	0.398559717	1.423674039
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ANGIOGENESIS	Up	0	200	35	12285	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_APICAL_JUNCTION	Up	4	196	172	12148	1.441308422	0.367541159	0.763559039	0.527379087
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_APICAL_SURFACE	Up	0	200	38	12282	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_APOPTOSIS	Up	1	199	154	12166	0.397004376	0.523559315	0.879088533	-1.332773187
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Up	7	193	101	12219	4.386553644	0.001709774	0.027967469	2.133087912
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Up	2	198	73	12247	1.694517733	0.337451021	0.763559039	0.760874735
